"longitude","latitude","navn","kommune","fylke","kategori","lenke_faktaark","forvaltningsstatus","nodhavnnummer"
"5.142810804149665","61.97696320497964","Ulvesundet","Kinn","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge231.pdf","Vedtatt","231"
"5.075413445255036","60.188997868837454","Austefjorden","Øygarden","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge229.pdf","Vedtatt","229"
"5.78236370083036","59.798175590574225","Høylandsbygd","Kvinnherad","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge172.pdf","Vedtatt","172"
"5.497916792460696","59.758112634227473","Eldøyane","Stord","Vestland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge169.pdf","Vedtatt","169"
"6.713908912353649","60.380453017071531","Kinsarvik","Ullensvang","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge178.pdf","Vedtatt","178"
"6.569854167875977","60.205357064989862","Nordnes","Ullensvang","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge179.pdf","Vedtatt","179"
"5.274781888382062","60.233331502870705","Fanafjorden","Bergen","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge185.pdf","Vedtatt","185"
"5.105378012315575","60.434857585729439","Hanøytangen","Askøy","Vestland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge187.pdf","Vedtatt","187"
"23.178333332036207","70.655000000026277","Gåsvika","Hammerfest","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Gaasvikax.pdf","Vedtatt","51"
"6.540483042471989","60.077774523267912","Odda","Ullensvang","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge181.pdf","Vedtatt","181"
"5.331299216298237","61.122573555258171","Bøfjorden","Hyllestad","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge198.pdf","Vedtatt","198"
"6.067164256867546","61.21528026333911","Høyanger","Høyanger","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge201.pdf","Vedtatt","201"
"6.559409897512325","61.289611515731565","Vetlefjorden","Sogndal","Vestland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge203.pdf","Vedtatt","203"
"7.250741997567268","61.17874372363746","Kaupanger","Sogndal","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge204.pdf","Vedtatt","204"
"7.444980481791197","61.108579872630756","Lærdal","Lærdal","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge205.pdf","Vedtatt","205"
"4.74205906505609","61.303339303289704","Nybø","Askvoll","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge209.pdf","Vedtatt","209"
"5.335182352731111","61.46577996612703","Gjelsvika","Askvoll","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge212.pdf","Vedtatt","212"
"23.443333331679774","70.608333333366147","Fagervika","Hammerfest","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Fagervikax.pdf","Vedtatt","52"
"5.077566414912951","61.614748574699966","Botnaneset","Kinn","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge214.pdf","Vedtatt","214"
"5.113446195687814","61.714063336367616","Sørgulen","Bremanger","Vestland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge219.pdf","Vedtatt","219"
"4.97531898448691","61.701627254437227","Husefest","Bremanger","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge216.pdf","Vedtatt","216"
"5.22937512746006","61.90696585165275","Allmenningen","Kinn","Vestland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge221.pdf","Vedtatt","221"
"5.554928841609634","61.893446560118065","Davika","Bremanger","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge224.pdf","Vedtatt","224"
"4.983686775276348","61.301906438399158","Vilnesfjorden","Askvoll","Vestland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge208.pdf","Vedtatt","208"
"5.314532199551751","62.148442013676878","Borgundvåg","Stad","Vestland","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Vest/Placeofrefuge228.pdf","Vedtatt","228"
"10.86698212570254","63.724664769296027","Kaldalsbukta","Inderøy","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172302_Kaldalsbukta.pdf","Vedtatt","3172302"
"6.976000001693696","62.38033330051352","Stordal","Fjord","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3152601_Stordal.pdf","Vedtatt","3152601"
"11.096333333353135","59.007666666667554","Stuevikgrunnen","Hvaler","Østfold","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Stuevikgrunnen.pdf","Vedtatt","1011104"
"11.281113725725158","59.101322586264203","Blåsoppbukta","Halden","Østfold","3","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Sorost/Blaasoppbukt.pdf","Vedtatt","1010102"
"8.453666671216652","62.752666699933791","Flåøybukta","Sunndal","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3156301_Flaaoeybukta.pdf","Vedtatt","3156301"
"8.246166670311519","63.320333299644155","Kattholmen/Tyrhaug fyr","Smøla","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3157301_Kattholmen.pdf","Vedtatt","3157301"
"8.259000001076963","62.98333329989007","Torjulvågen","Tingvoll","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3156001_Torjulvaagen.pdf","Vedtatt","3156001"
"7.75766667117146","63.097499999684217","Bolgsvaet","Kristiansund","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155602_Bolgsvaet.pdf","Vedtatt","3155602"
"7.831333331402337","63.014000000183735","Freineset","Gjemnes","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155601_Freineset.pdf","Vedtatt","3155601"
"7.704833331463336","62.909833299881583","Batnfjorden","Gjemnes","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155702_Batnfjorden.pdf","Vedtatt","3155702"
"7.729166670560424","62.970999999693902","Høgsetbukta","Gjemnes","Møre og Romsdal","3","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155701_Hoegsetbukta.pdf","Vedtatt","3155701"
"7.66450000110451","63.057166699651383","Kristvika","Averøy","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155402_Kristvika.pdf","Vedtatt","3155402"
"7.440000001255815","62.950000000232336","Sildnesbukta","Hustadvika","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155101_Sildnesbukta.pdf","Vedtatt","3155101"
"7.603833335066447","63.087500000264363","Sveggevika","Averøy","Møre og Romsdal","3","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3155401_Sveggevika.pdf","Vedtatt","3155401"
"6.915500002631935","62.799833000123968","Hukkelbergbukta","Aukra","Møre og Romsdal","3","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3154701_Hukkelbergbukta.pdf","Vedtatt","3154701"
"7.427833332272738","62.764000000096374","Fannefjorden, Hjelset","Molde","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150203_Fannefjorden.pdf","Vedtatt","3150203"
"7.370500001801768","62.725500000305814","Karløyfjorden","Molde","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150200_Karloeyfjorden.pdf","Vedtatt","3150200"
"7.436666702186591","62.693333299988915","Nesjestranda/Hamnavika","Molde","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150201_Nesjestranda_Hamnavika.pdf","Vedtatt","3150201"
"7.457000001557539","62.583166700375507","Norvikbukta","Rauma","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153902_Norvikbukta.pdf","Vedtatt","3153902"
"7.700000001872925","62.576666999868849","Isfjorden/Åndalsnes","Rauma","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153901_Isfjorden_Aandalsnes.pdf","Vedtatt","3153901"
"7.140333301842799","62.562833299639529","Tresfjorden","Vestnes","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153502_Tresfjorden.pdf","Vedtatt","3153502"
"6.915000003635741","62.608333300200229","Tomrefjorden","Vestnes","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3153501_Tomrefjorden.pdf","Vedtatt","3153501"
"6.228833335354805","62.480500000577216","Gangstøvika/ Flatholmen","Ålesund","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3150401_Gangstoevika.pdf","Vedtatt","3150401"
"6.042333305646247","62.368666699990548","Hareid","Hareid","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151501_Hareid.pdf","Vedtatt","3151501"
"5.57150000857637","62.230333000568407","Gursken","Sande","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151401_Gursken.pdf","Vedtatt","3151401"
"5.673333009041555","62.151666700418431","Syvdefjorden","Vanylven","Møre og Romsdal","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151102_Syvdefjorden.pdf","Vedtatt","3151102"
"5.521000009580369","62.094000000371665","Vanylvsfjorden","Vanylven","Møre og Romsdal","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3151101_Vanylvsfjorden.pdf","Vedtatt","3151101"
"19.561666666639372","69.801666666663607","Snarbybukta","Tromsø","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Snarbybuktax.pdf","Vedtatt","14"
"18.984999999981891","69.673333333332522","Breivika","Tromsø","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Breivikax.pdf","Vedtatt","15"
"20.548333333223951","69.549999999999145","Manndalsbukt","Kåfjord","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Manndalsbuktx.pdf","Vedtatt","8"
"19.369999999971931","70.108333333331018","Helgøy syd","Karlsøy","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Helgoy_sydx.pdf","Vedtatt","9"
"14.35658308181142","68.617178093296189","Gaukværøya","Bø","Nordland","1","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Nordland/Gaukvaeroya.pdf","Vedtatt","-99"
"14.602265471144669","68.776175809804883","Jenneset","Bø","Nordland","3","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Nordland/Jenneset V.pdf","Vedtatt","-99"
"20.528333333252679","70.058333333333564","Langfjord/Akkarvik","Skjervøy","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Langfjord_Akkarvikx.pdf","Vedtatt","4"
"19.214999999977341","70.066666666671352","Veggefjord","Karlsøy","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Veggefjordx.pdf","Vedtatt","10"
"18.498333333329807","69.433333333335952","Spilderbukta","Balsfjord","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Spilderbuktax.pdf","Vedtatt","20"
"17.476666666657806","69.033333333336628","Forsåbukta","Dyrøy","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Forsaabuktax.pdf","Vedtatt","21"
"17.186666666657686","68.776666666665619","Kipertneset","Ibestad","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Kipertnesetx.pdf","Vedtatt","23"
"17.436666666662276","68.691666666663963","Foldvik","Gratangen","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Foldvikx.pdf","Vedtatt","24"
"16.554999999991438","68.949999999997345","Dypingen","Harstad","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Dypingenx.pdf","Vedtatt","25"
"16.321666666657965","68.834999999996754","Kasfjord","Harstad","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Kasfjordx.pdf","Vedtatt","27"
"23.323333331862418","70.745000000032306","Fjordbotn","Hammerfest","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Fjordbotnx.pdf","Vedtatt","53"
"23.187043266207926","70.671515014989382","Langstrandfjord - Vaerbotn/Krakebukta/Kuvika","Hammerfest","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Vaerbotnx.pdf","Vedtatt","55"
"22.619999999207003","70.546666666681489","Øyfjorden","Hasvik","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Oyfjordenx.pdf","Vedtatt","57"
"22.466666665967171","70.525000000011815","Kipperfjordbotn","Hasvik","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Kipperfjordbotnx.pdf","Vedtatt","58"
"21.4399999997481","70.330000000000382","Loppa","Loppa","Finnmark","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Finnmark/Loppax.pdf","Vedtatt","59"
"21.81166666627233","70.081666666678231","Tverfjord","Kvænangen","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Tverfjordx.pdf","Vedtatt","2"
"20.811666666537246","70.066666666667913","Kågsundet sør om Laukøy","Skjervøy","Troms","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Troms/Kaagsundetx.pdf","Vedtatt","3"
"10.355833332613372","63.434000000126701","Trondheim/ Ilsvika","Trondheim","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3160101_Trondheim_Ilsvika.pdf","Vedtatt","3160101"
"9.893333333546975","63.565000000082023","Kvithyll","Indre Fosen","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3162401_Kvithyll.pdf","Vedtatt","3162401"
"9.730000000868973","63.616666666388276","Selvabukta","Orkland","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3162202_Selvabukta.pdf","Vedtatt","3162202"
"10.790000000794542","63.418333333037701","Hommelvik","Malvik","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3166301_Hommelvik.pdf","Vedtatt","3166301"
"10.844985354658538","63.437664836444071","Muruvik","Malvik","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3166302_Muruvik.pdf","Vedtatt","3166302"
"9.206666667784825","63.563333332975148","Hestvika","Hitra","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3161701_Hestvika.pdf","Vedtatt","3161701"
"8.80181435895512","63.638497472238925","Kværnhusvika","Hitra","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3161702_Kvernhusvika.pdf","Vedtatt","3161702"
"9.671332429161046","63.68682521470997","Brekstad","Ørland","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3162101_Brekstad.pdf","Vedtatt","3162101"
"9.591666667510227","63.730000000304422","Uthaug","Ørland","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3162102_Uthaug.pdf","Vedtatt","3162102"
"9.918333333128052","63.929999999728039","Kabelvågen / Lauvøya","Åfjord","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3163001 Kabelvaagen_Lauvooya.pdf","Vedtatt","3163001"
"10.073333332725689","64.174999999832337","Allmeningen","Åfjord","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3163201_Allmeningen.pdf","Vedtatt","3163201"
"10.443333333757781","64.328333332911271","Sandviksberget m/Strandholmen","Osen","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3163301_Sandviksberget med Strandholmen.pdf","Vedtatt","3163301"
"10.499999999304949","64.340000000109029","Hopsfjorden","Osen","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3163302_Hopsfjorden.pdf","Vedtatt","3163302"
"10.466666402034869","64.333333862825356","Høyvika","Osen","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3163303_Hooyvika.pdf","Vedtatt","3163303"
"10.883333333135893","63.466666666951156","Stjørdal","Stjørdal","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171401_Stjoordal.pdf","Vedtatt","3171401"
"10.830166673045655","63.541163692813889","Steinvikholmen kai","Stjørdal","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3141402_Steinvikholmen kai.pdf","Vedtatt","3141402"
"10.888815763672463","63.545493117549199","Lagstein","Stjørdal","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171403_Lagstein.pdf","Vedtatt","3171403"
"10.819999999969111","63.58666666676595","Åsenfjorden / Hyndøyvågen","Frosta","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171701_Aasenfjorden_Hyndooyvaagen.pdf","Vedtatt","3171701"
"10.901666666613368","63.588333333001749","Åsenfjorden / Lofjorden","Levanger","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171901_Aasenfjorden_Lofjorden.pdf","Vedtatt","3171901"
"10.806666666304581","63.638333333245782","Fåneshavna","Frosta","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171702_Faaneshavna.pdf","Vedtatt","3171702"
"11.163333333057878","63.713333333054308","Skogn","Levanger","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171902_Skogn.pdf","Vedtatt","3171902"
"11.301666666217816","63.755000000067824","Rørstadbukta","Levanger","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3171903_Roorstadbukta.pdf","Vedtatt","3171903"
"11.4333333335654","63.7949999998104","Akrer Verdal/ Verdal havn/ Rinnleiret","Verdal","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172101_Aker Verdal_Verdal havn_Rinnleiret.pdf","Vedtatt","3172101"
"10.999999999391836","63.89166666704476","Gipling","Inderøy","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172301_Gipling.pdf","Vedtatt","3172301"
"11.188333332777704","63.913333332983164","Kjerknesvågen","Inderøy","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172901_Kjerknesvaagen.pdf","Vedtatt","3172901"
"11.466666666336346","64.011666666437733","Bogatangen","Steinkjer","Trøndelag","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3170201_Bogatangen.pdf","Vedtatt","3170201"
"11.228333333369848","64.071666667049655","Malm","Steinkjer","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172402_Malm.pdf","Vedtatt","3172402"
"11.099999999801698","63.980000000353172","Follafoss","Steinkjer","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172401_Follafoss.pdf","Vedtatt","3172401"
"11.499999999090251","64.449999999530377","Namsos m/Spillum","Namsos","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3170301_Namsos med Spillum.pdf","Vedtatt","3170301"
"11.316666667247944","64.683333333793911","Fosnesvågen","Namsos","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3174801_Fosnesvaagen.pdf","Vedtatt","3174801"
"11.416666666206821","64.696666666270204","Varpvika / Movika","Namsos","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3174802_Varpvika_Movika.pdf","Vedtatt","3174802"
"11.319999998956485","64.741666666698748","Løvmo kai","Nærøysund","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175101_Loovmo kai.pdf","Vedtatt","3175101"
"11.550000000082843","64.799999999604907","Kjeøytaren","Nærøysund","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175102_Kjeooytaren.pdf","Vedtatt","3175102"
"11.729999999748511","65.086666666517999","Husbysjøen","Leka","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175501_Husbysjooen.pdf","Vedtatt","3175501"
"11.818500000785006","65.082833333366025","Gutvik","Leka","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175502_Gutvik.pdf","Vedtatt","3175502"
"9.305000000291249","63.519999999712482","Vingvågen","Hitra","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3162201_Vingvaagen.pdf","Vedtatt","3162201"
"11.17000000090991","64.493333333129428","Saltbuodden / Nordstattland.","Namsos","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172501_Saltbuodden_Nordstattland.pdf","Vedtatt","3172501"
"11.08333333371419","64.516666666624744","Leirvika","Namsos","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3172502_Leirvika.pdf","Vedtatt","3172502"
"11.700000000525726","64.800000000015046","Risvikbukta / Storhestvika","Nærøysund","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175103_Risvikbukta_Storhestvika.pdf","Vedtatt","3175103"
"11.284999305630294","64.859159670834259","Ottersøy","Nærøysund","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175104_Ottersooy.pdf","Vedtatt","3175104"
"11.621666666995383","64.863333333666802","Kolvereid","Nærøysund","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3175105_Kolvereid.pdf","Vedtatt","3175105"
"9.110000000536113","63.303333333539619","Holla og Grøtvågen","Heim","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3161201_Holla og Grootvaagen.pdf","Vedtatt","3161201"
"9.126496575182994","63.345829456460216","Fitjavågen","Heim","Trøndelag","2","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/MoreOgRomsdal/3161202_Fitjavaagen.pdf","Vedtatt","3161202"
"15.633306289708321","78.233324999172112","Longyearbyen, Adventfjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211107-Longyearbyen, Adventfjorden.pdf","Vedtatt","6211107"
"11.866637461811839","78.828329816133888","Engelskbukta, Forlandsundet","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211145-Engelskbukta, Forlandsundet.pdf","Vedtatt","6211145"
"14.166651467474454","79.616663068843494","Jakobsenbukta, Woodfjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211142-Jakobsenbukta, Woodfjorden.pdf","Vedtatt","6211142"
"16.399997163468782","78.649999941108135","Pyramiden, Mimerbukta, Billefjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211143-Pyramiden, Mimerbukta, Billefjorden.pdf","Vedtatt","6211143"
"17.733328781064746","79.549993849787199","Faksevågen, Lomfjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211128-Faksevaagen, Lomfjorden.pdf","Vedtatt","6211128"
"20.78328028941452","79.574993985059294","Palanderbukta, Nordaustlandet","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211127-Palanderbukta, Nordaustlandet.pdf","Vedtatt","6211127"
"19.999973678198216","79.071658961043454","Binnebukta, Bjørnsundet","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211129-Binnebukta, Bjoornsundet.pdf","Vedtatt","6211129"
"20.833302545089467","78.208326545283626","Sundbukta, Freemansundet","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211131-Sundbukta, Freemansundet.pdf","Vedtatt","6211131"
"18.566630184812471","77.999998117938219","Agardhbukta, Storfjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211132-Agardhbukta, Storfjorden.pdf","Vedtatt","6211132"
"16.516636675000299","78.423332991545308","Gipsvika, Sassenfjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211144-Gipsvika, Sassenfjorden.pdf","Vedtatt","6211144"
"21.016662080287748","77.624998951425496","Russebukta, Edgeøya","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211137-Russebukta, Edgeooya.pdf","Vedtatt","6211137"
"17.866654789353074","77.449998025190439","Kvalvågen, Storfjorden","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211133-Kvalvaagen, Storfjorden.pdf","Vedtatt","6211133"
"15.983293875528931","77.041660624694828","Burgerbukta, Hornsund","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211138-Burgerbukta, Hornsund.pdf","Vedtatt","6211138"
"15.833312449150524","76.949996742212718","Gåshamna, Hornsund","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211101-Gaashamna, Hornsund.pdf","Vedtatt","6211101"
"15.57664745297892","76.998331672812824","Isbjørnhamna, Hornsund","Svalbard","Svalbard","99","https://kystinfofiler.kystverket.no/beredskap/Nodhavn/Svalbard/6211139-Isbjoornhamna, Hornsund.pdf","Vedtatt","6211139"
